<ticker>,<name>,<per>,<date>,<open>,<high>,<low>,<close>,<vol>,<o/i>
K6K,DBXT S&P500 US$,D,20100719,16.1000,16.1000,16.1000,16.1000,0,0
K6K,DBXT S&P500 US$,D,20100720,16.1000,16.1000,16.1000,16.1000,0,0
K6K,DBXT S&P500 US$,D,20100721,16.1000,16.1000,16.1000,16.1000,0,0
K6K,DBXT S&P500 US$,D,20100722,16.1000,16.1000,16.1000,16.1000,0,0
K6K,DBXT S&P500 US$,D,20100723,16.1000,16.1000,16.1000,16.1000,0,0
K6K,DBXT S&P500 US$,D,20100726,16.1000,16.1000,16.1000,16.1000,0,0
K6K,DBXT S&P500 US$,D,20100727,16.1000,16.1000,16.1000,16.1000,0,0
K6K,DBXT S&P500 US$,D,20100728,16.1000,16.1000,16.1000,16.1000,0,0
K6K,DBXT S&P500 US$,D,20100729,17.4400,17.4400,17.4400,17.4400,6000,0
K6K,DBXT S&P500 US$,D,20100730,17.4400,17.4400,17.4400,17.4400,0,0
K6K,DBXT S&P500 US$,D,20100802,17.4900,17.4900,17.4900,17.4900,1000,0
K6K,DBXT S&P500 US$,D,20100803,17.4900,17.4900,17.4900,17.4900,0,0
K6K,DBXT S&P500 US$,D,20100804,17.4900,17.4900,17.4900,17.4900,0,0
K6K,DBXT S&P500 US$,D,20100805,17.4900,17.4900,17.4900,17.4900,0,0
